customer_state,customer_city,order_month,total_orders,total_sales,avg_order_value
MG,pouso alegre,2017-12-01,8,4748.05,296.753125
MG,teofilo otoni,2017-12-01,4,322.79,40.34875
MG,governador valadares,2017-12-01,6,2330.22,194.185
MG,congonhas,2017-12-01,3,714.48,119.08
MG,monte azul,2017-12-01,1,421.62,210.81
MG,capinopolis,2017-12-01,1,211.12,211.12
MG,carmo do paranaiba,2017-12-01,1,167.42,83.71
MG,ipatinga,2017-12-01,10,2507.88,125.394
MG,santo antonio do amparo,2017-12-01,1,116.44,58.22
MG,guaxupe,2017-12-01,4,1194.28,149.285
MG,bambui,2017-12-01,1,110.2,55.1
MG,teixeiras,2017-12-01,1,150.14,75.07
MG,cocais,2017-12-01,1,281.3,281.3
MG,arinos,2017-12-01,2,569.72,142.43
MG,joao monlevade,2017-12-01,3,1313.84,164.23
MG,itabirito,2017-12-01,5,1951.64,195.164
MG,santa barbara,2017-12-01,2,471.1,78.5166666666667
MG,bonfim,2017-12-01,1,120.2,60.1
MG,jeceaba,2017-12-01,2,293.38,73.345
MG,conselheiro pena,2017-12-01,3,949.44,118.68
MG,santa cruz de minas,2017-12-01,1,33.0,33.0
MG,matias barbosa,2017-12-01,1,476.3,119.075
MG,pompeu,2017-12-01,2,243.48,60.87
MG,cristina,2017-12-01,1,567.95,567.95
MG,espera feliz,2017-12-01,1,242.18,121.09
MG,coluna,2017-12-01,1,212.76,106.38
MG,itauna,2017-12-01,4,365.71,52.2442857142857
MG,canapolis,2017-12-01,1,216.05,216.05
MG,crisolita,2017-12-01,1,170.28,85.14
MG,guimarania,2017-12-01,1,126.0,63.0
MG,para de minas,2017-12-01,6,1369.23,91.282
MG,visconde do rio branco,2017-12-01,1,144.28,72.14
MG,curvelo,2017-12-01,5,738.28,105.468571428571
MG,sao gotardo,2017-12-01,1,78.18,39.09
MG,vespasiano,2017-12-01,2,525.06,131.265
MG,sao joao del rei,2017-12-01,6,1463.78,121.981666666667
MG,ituiutaba,2017-12-01,7,1700.5,70.8541666666667
MG,sao bras do suacui,2017-12-01,1,69.61,69.61
MG,ouro branco,2017-12-01,1,432.28,216.14
MG,alem paraiba,2017-12-01,2,686.32,171.58
MG,santana do paraiso,2017-12-01,1,178.27,178.27
MG,sao joao do manteninha,2017-12-01,1,355.01,355.01
MG,araxa,2017-12-01,5,2620.98,327.6225
MG,belo horizonte,2017-12-01,178,55714.37,144.712649350649
MG,uba,2017-12-01,3,830.86,103.8575
MG,virginopolis,2017-12-01,2,565.52,141.38
MG,patrocinio,2017-12-01,4,634.66,126.932
MG,itacarambi,2017-12-01,1,215.56,107.78
MG,muriae,2017-12-01,5,1534.86,170.54
MG,uberlandia,2017-12-01,28,8913.77,146.12737704918
MG,nova ponte,2017-12-01,2,505.92,126.48
MG,santana do manhuacu,2017-12-01,1,145.56,145.56
MG,raposos,2017-12-01,1,136.26,68.13
MG,barroso,2017-12-01,1,128.0,64.0
MG,ribeirao das neves,2017-12-01,7,2595.58,235.961818181818
MG,paracatu,2017-12-01,2,599.78,99.9633333333333
MG,lavras,2017-12-01,8,2961.44,370.18
MG,nova serrana,2017-12-01,4,563.36,70.42
MG,limeira do oeste,2017-12-01,1,361.04,90.26
MG,pirapora,2017-12-01,1,31.09,31.09
MG,carmo da mata,2017-12-01,1,249.94,124.97
MG,coromandel,2017-12-01,1,294.3,147.15
MG,juiz de fora,2017-12-01,20,5059.45,114.9875
MG,carangola,2017-12-01,2,1537.4,256.233333333333
MG,sao joao do paraiso,2017-12-01,1,336.72,168.36
MG,santa fe de minas,2017-12-01,1,356.54,178.27
MG,espinosa,2017-12-01,1,558.2,55.82
MG,resplendor,2017-12-01,1,693.18,346.59
MG,patos de minas,2017-12-01,8,1281.47,85.4313333333333
MG,piumhii,2017-12-01,2,370.08,92.52
MG,sao sebastiao do paraiso,2017-12-01,2,744.9,186.225
MG,diamantina,2017-12-01,2,442.56,73.76
MG,leopoldina,2017-12-01,1,341.64,170.82
MG,caxambu,2017-12-01,1,47.38,47.38
MG,imbe de minas,2017-12-01,1,153.32,76.66
MG,santos dumont,2017-12-01,2,725.16,120.86
MG,sao sebastiao do rio verde,2017-12-01,1,332.58,166.29
MG,contagem,2017-12-01,18,4721.26,134.893142857143
MG,tombos,2017-12-01,1,64.0,32.0
MG,bom despacho,2017-12-01,3,497.1,82.85
MG,novo cruzeiro,2017-12-01,1,483.86,241.93
MG,carmo do rio claro,2017-12-01,2,1399.6,87.475
MG,joao pinheiro,2017-12-01,2,490.04,122.51
MG,pirapetinga,2017-12-01,1,347.68,173.84
MG,varginha,2017-12-01,1,218.82,109.41
MG,monte siao,2017-12-01,1,26.45,26.45
MG,lagoa santa,2017-12-01,2,352.76,88.19
MG,sao pedro dos ferros,2017-12-01,1,268.13,268.13
MG,divinopolis,2017-12-01,7,1488.63,114.51
MG,aguas vermelhas,2017-12-01,2,686.98,114.496666666667
MG,bueno brandao,2017-12-01,1,57.5,28.75
MG,alfenas,2017-12-01,4,1767.06,220.8825
MG,monte verde,2017-12-01,1,271.18,135.59
MG,lima duarte,2017-12-01,1,534.58,267.29
MG,timoteo,2017-12-01,2,251.45,125.725
MG,ferros,2017-12-01,2,294.72,73.68
MG,lagoa formosa,2017-12-01,1,56.0,28.0
MG,alto jequitiba,2017-12-01,1,212.34,106.17
MG,formiga,2017-12-01,2,609.64,152.41
MG,conceicao do rio verde,2017-12-01,1,212.14,106.07
MG,frutal,2017-12-01,2,433.4,108.35
MG,pedrinopolis,2017-12-01,1,158.14,52.7133333333333
MG,luizlandia do oeste,2017-12-01,1,80.18,40.09
MG,rio paranaiba,2017-12-01,1,74.18,37.09
MG,sao lourenco,2017-12-01,1,216.58,108.29
MG,paraopeba,2017-12-01,1,326.16,163.08
MG,bocaiuva,2017-12-01,2,1728.16,432.04
MG,candeias,2017-12-01,1,210.56,105.28
MG,oliveira,2017-12-01,1,287.86,143.93
MG,poco fundo,2017-12-01,1,110.0,55.0
MG,buenopolis,2017-12-01,1,215.56,107.78
MG,santo antonio do monte,2017-12-01,2,426.86,106.715
MG,vicosa,2017-12-01,2,1588.64,397.16
MG,cataguases,2017-12-01,2,307.91,102.636666666667
MG,ritapolis,2017-12-01,1,146.76,36.69
MG,caratinga,2017-12-01,4,3982.6,398.26
MG,barbacena,2017-12-01,6,1051.96,87.6633333333333
MG,passos,2017-12-01,2,106.4,53.2
MG,lambari,2017-12-01,1,101.34,101.34
MG,tres coracoes,2017-12-01,2,399.46,99.865
MG,mariana,2017-12-01,3,736.94,92.1175
MG,araguari,2017-12-01,4,688.09,62.5536363636364
MG,januaria,2017-12-01,3,3083.84,385.48
MG,raul soares,2017-12-01,1,113.44,113.44
MS,dourados,2017-12-01,2,420.22,105.055
MS,campo grande,2017-12-01,15,4580.23,138.794848484848
MS,sidrolandia,2017-12-01,1,984.16,246.04
MS,maracaju,2017-12-01,1,306.4,153.2
MS,ladario,2017-12-01,1,190.42,95.21
MS,aquidauana,2017-12-01,1,226.68,113.34
MS,tres lagoas,2017-12-01,5,1457.55,182.19375
MS,navirai,2017-12-01,1,390.24,195.12
MS,ivinhema,2017-12-01,1,159.75,159.75
MS,amambai,2017-12-01,1,376.68,188.34
MS,costa rica,2017-12-01,1,294.3,147.15
MS,paranaiba,2017-12-01,2,438.58,109.645
MS,corumba,2017-12-01,1,172.48,86.24
MS,itapora,2017-12-01,1,360.52,180.26
MS,nova andradina,2017-12-01,1,360.7,180.35
MS,chapadao do sul,2017-12-01,1,1200.86,600.43
MT,agua boa,2017-12-01,1,153.32,76.66
MT,tangara da serra,2017-12-01,2,516.62,129.155
MT,juara,2017-12-01,2,483.04,80.5066666666667
MT,peixoto de azevedo,2017-12-01,1,234.67,234.67
MT,paranaita,2017-12-01,1,420.01,420.01
MT,primavera do leste,2017-12-01,2,763.6,190.9
MT,jauru,2017-12-01,1,298.17,298.17
MT,conquista d'oeste,2017-12-01,1,154.04,154.04
MT,porto dos gauchos,2017-12-01,1,1311.34,655.67
MT,nova mutum,2017-12-01,1,285.58,285.58
MT,poxoreu,2017-12-01,1,93.38,46.69
MT,ribeiraozinho,2017-12-01,1,85.69,85.69
MT,cuiaba,2017-12-01,11,8041.11,277.279655172414
MT,campo novo do parecis,2017-12-01,1,447.38,223.69
MT,sinop,2017-12-01,4,754.43,125.738333333333
MT,confresa,2017-12-01,1,466.96,466.96
MT,alto araguaia,2017-12-01,2,1027.28,256.82
MT,rondonopolis,2017-12-01,3,399.24,79.848
MT,aripuana,2017-12-01,2,1415.42,353.855
MT,juina,2017-12-01,1,427.88,213.94
MT,figueiropolis d'oeste,2017-12-01,1,157.28,78.64
MT,varzea grande,2017-12-01,2,119.75,39.9166666666667
MT,guaranta do norte,2017-12-01,1,232.24,116.12
MT,denise,2017-12-01,1,818.58,409.29
MT,sapezal,2017-12-01,1,75.53,75.53
MT,nova xavantina,2017-12-01,1,827.18,413.59
MT,campo verde,2017-12-01,2,435.42,108.855
MT,sorriso,2017-12-01,1,377.12,188.56
PA,abaetetuba,2017-12-01,1,1239.3,619.65
PA,marituba,2017-12-01,5,636.81,106.135
PA,ananindeua,2017-12-01,1,286.64,143.32
PA,tucurui,2017-12-01,1,3128.14,1564.07
PA,senador jose porfirio,2017-12-01,1,31.63,31.63
PA,ourilandia do norte,2017-12-01,1,1350.18,225.03
PA,dom eliseu,2017-12-01,1,115.26,57.63
PA,paragominas,2017-12-01,2,278.3,69.575
PA,sao miguel do guama,2017-12-01,1,608.22,304.11
PA,uruara,2017-12-01,1,527.58,131.895
PA,altamira,2017-12-01,2,710.65,236.883333333333
PA,brasil novo,2017-12-01,1,141.26,70.63
PA,santarem,2017-12-01,1,194.45,194.45
PA,parauapebas,2017-12-01,2,382.78,191.39
PA,belem,2017-12-01,34,12059.48,194.507741935484
PA,braganca,2017-12-01,1,267.5,133.75
PA,maraba,2017-12-01,1,360.94,180.47
PA,tucuma,2017-12-01,1,207.26,207.26
PB,desterro,2017-12-01,1,639.98,639.98
PB,cajazeiras,2017-12-01,1,120.84,60.42
PB,sousa,2017-12-01,1,74.05,74.05
PB,sao bento,2017-12-01,2,573.04,143.26
PB,cuite,2017-12-01,1,1315.26,657.63
PB,brejo dos santos,2017-12-01,1,125.94,125.94
PB,campina grande,2017-12-01,7,2917.11,243.0925
PB,joao pessoa,2017-12-01,19,4977.45,155.5453125
PB,princesa isabel,2017-12-01,1,689.24,172.31
PB,alagoinha,2017-12-01,1,65.05,65.05
PB,guarabira,2017-12-01,1,224.7,112.35
PB,rio tinto,2017-12-01,1,135.22,135.22
PE,joao alfredo,2017-12-01,1,165.34,82.67
PE,ipojuca,2017-12-01,2,324.22,81.055
PE,arcoverde,2017-12-01,1,70.75,70.75
PE,sao lourenco da mata,2017-12-01,1,184.75,184.75
PE,toritama,2017-12-01,1,175.62,87.81
PE,nazare da mata,2017-12-01,1,229.12,114.56
PE,vitoria de santo antao,2017-12-01,1,657.63,657.63
PE,barreiros,2017-12-01,1,196.72,196.72
PE,lajedo,2017-12-01,1,797.76,398.88
PE,petrolina,2017-12-01,6,2484.46,191.112307692308
PE,recife,2017-12-01,39,11536.61,155.900135135135
PE,araripina,2017-12-01,2,544.84,136.21
PE,condado,2017-12-01,1,435.68,217.84
PE,olinda,2017-12-01,11,1710.38,81.4466666666667
PE,pesqueira,2017-12-01,1,100.26,50.13
PE,surubim,2017-12-01,1,111.24,55.62
PE,sirinhaem,2017-12-01,1,414.3,207.15
PE,gravata,2017-12-01,1,157.42,78.71
PE,igarassu,2017-12-01,1,79.8,79.8
PE,caruaru,2017-12-01,6,1171.41,130.156666666667
PE,garanhuns,2017-12-01,3,1009.7,168.283333333333
PE,jaboatao dos guararapes,2017-12-01,7,1281.51,71.195
PE,tabira,2017-12-01,1,1279.96,639.98
PE,paudalho,2017-12-01,1,631.59,631.59
PE,lagoa dos gatos,2017-12-01,1,696.58,696.58
PE,camaragibe,2017-12-01,1,411.22,205.61
PE,abreu e lima,2017-12-01,2,1753.82,438.455
PE,timbauba,2017-12-01,1,121.26,60.63
PE,paulista,2017-12-01,3,1771.42,177.142
PE,bodoco,2017-12-01,1,150.3,150.3
PE,cabo de santo agostinho,2017-12-01,1,421.72,210.86
PE,feira nova,2017-12-01,1,112.12,112.12
PI,piracuruca,2017-12-01,1,519.12,259.56
PI,sao joao do piaui,2017-12-01,1,217.46,108.73
PI,regeneracao,2017-12-01,1,94.9,47.45
PI,guadalupe,2017-12-01,1,568.84,284.42
PI,parnaiba,2017-12-01,2,626.62,125.324
PI,luzilandia,2017-12-01,1,112.1,56.05
PI,floriano,2017-12-01,1,157.28,78.64
PI,campo maior,2017-12-01,1,118.28,59.14
PI,gilbues,2017-12-01,1,356.51,356.51
PI,teresina,2017-12-01,12,2454.3,129.173684210526
PI,inhuma,2017-12-01,1,224.7,112.35
PR,perobal,2017-12-01,1,190.62,95.31
PR,irati,2017-12-01,1,321.52,160.76
PR,colombo,2017-12-01,2,339.98,84.995
PR,palmeira,2017-12-01,1,734.44,367.22
PR,guarapuava,2017-12-01,4,774.05,129.008333333333
PR,sarandi,2017-12-01,2,631.0,157.75
PR,londrina,2017-12-01,17,3350.97,98.5579411764706
PR,mallet,2017-12-01,1,613.56,306.78
PR,lapa,2017-12-01,1,452.24,226.12
PR,cambe,2017-12-01,1,79.18,39.59
PR,ponta grossa,2017-12-01,10,2273.56,142.0975
PR,sao jose dos pinhais,2017-12-01,4,747.28,149.456
PR,bandeirantes,2017-12-01,1,122.18,61.09
PR,cianorte,2017-12-01,1,90.18,45.09
PR,medianeira,2017-12-01,1,149.3,49.7666666666667
PR,matinhos,2017-12-01,1,37.48,37.48
PR,cambara,2017-12-01,1,193.6,96.8
PR,araucaria,2017-12-01,2,265.02,66.255
PR,jacarezinho,2017-12-01,1,206.58,103.29
PR,terra boa,2017-12-01,1,180.34,90.17
PR,cornelio procopio,2017-12-01,1,162.22,81.11
PR,capitao leonidas marques,2017-12-01,1,69.12,69.12
PR,maringa,2017-12-01,13,3756.55,139.131481481482
PR,sao mateus do sul,2017-12-01,2,401.66,66.9433333333333
PR,colonia vitoria,2017-12-01,1,56.69,56.69
PR,ipora,2017-12-01,1,326.5,163.25
PR,goioere,2017-12-01,1,238.8,119.4
PR,congonhinhas,2017-12-01,1,327.2,163.6
PR,santa cruz de monte castelo,2017-12-01,1,66.1,66.1
PR,chopinzinho,2017-12-01,1,118.22,59.11
PR,diamante do norte,2017-12-01,1,112.73,112.73
PR,astorga,2017-12-01,1,90.18,45.09
PR,centenario do sul,2017-12-01,1,150.14,75.07
PR,tomazina,2017-12-01,1,356.54,178.27
PR,telemaco borba,2017-12-01,2,223.72,74.5733333333333
PR,toledo,2017-12-01,3,372.74,74.548
PR,marechal candido rondon,2017-12-01,2,665.28,166.32
PR,cascavel,2017-12-01,8,3184.56,244.966153846154
PR,assai,2017-12-01,1,228.68,114.34
PR,lunardelli,2017-12-01,1,284.6,142.3
PR,santa helena,2017-12-01,1,106.97,106.97
PR,curitiba,2017-12-01,80,18415.14,118.80735483871
PR,apucarana,2017-12-01,3,723.76,120.626666666667
PR,campo do tenente,2017-12-01,1,71.04,71.04
PR,foz do iguacu,2017-12-01,5,1222.52,152.815
PR,francisco beltrao,2017-12-01,4,791.36,113.051428571429
PR,dois vizinhos,2017-12-01,2,397.08,99.27
PR,rolandia,2017-12-01,1,82.59,82.59
PR,antonina,2017-12-01,1,268.56,134.28
PR,almirante tamandare,2017-12-01,3,679.02,135.804
PR,guaira,2017-12-01,1,100.18,50.09
PR,manoel ribas,2017-12-01,1,192.1,96.05
PR,campo mourao,2017-12-01,2,920.84,306.946666666667
PR,tunas do parana,2017-12-01,1,213.74,106.87
PR,porto amazonas,2017-12-01,1,60.18,30.09
PR,general carneiro,2017-12-01,1,109.96,54.98
PR,laranjal,2017-12-01,1,86.18,43.09
PR,campo largo,2017-12-01,1,193.6,96.8
PR,japura,2017-12-01,2,85.2,42.6
PR,paranagua,2017-12-01,7,1971.48,164.29
PR,paranavai,2017-12-01,3,397.98,79.596
PR,tamarana,2017-12-01,1,173.28,86.64
PR,indianopolis,2017-12-01,1,144.28,72.14
PR,assis chateaubriand,2017-12-01,1,158.2,79.1
PR,jaguariaiva,2017-12-01,3,498.36,83.06
PR,uniao da vitoria,2017-12-01,3,601.66,100.276666666667
PR,santana,2017-12-01,1,277.2,138.6
PR,ivaipora,2017-12-01,1,159.12,79.56
PR,arapoti,2017-12-01,1,125.02,62.51
PR,piraquara,2017-12-01,1,149.54,74.77
PR,clevelandia,2017-12-01,1,93.0,46.5
PR,mambore,2017-12-01,1,146.47,146.47
PR,marialva,2017-12-01,1,323.3,161.65
PR,ubirata,2017-12-01,1,53.09,53.09
PR,umuarama,2017-12-01,3,190.56,47.64
PR,boa esperanca,2017-12-01,1,359.54,179.77
PR,rio negro,2017-12-01,2,282.52,70.63
PR,bela vista do paraiso,2017-12-01,1,233.88,116.94
PR,turvo,2017-12-01,1,46.4,23.2
PR,figueira,2017-12-01,1,180.56,90.28
PR,sao miguel do iguacu,2017-12-01,1,463.72,231.86
PR,cerro azul,2017-12-01,1,112.8,56.4
PR,rio branco do sul,2017-12-01,1,103.18,51.59
PR,tibagi,2017-12-01,1,80.0,40.0
PR,itapejara d'oeste,2017-12-01,1,80.18,40.09
PR,missal,2017-12-01,1,3567.4,1783.7
PR,rio bonito do iguacu,2017-12-01,1,297.36,148.68
PR,santa fe,2017-12-01,2,342.58,85.645
PR,pirai do sul,2017-12-01,1,388.96,194.48
PR,pinhais,2017-12-01,1,209.7,104.85
PR,coronel vivida,2017-12-01,2,226.5,56.625
PR,mandaguari,2017-12-01,1,107.16,53.58
PR,fazenda rio grande,2017-12-01,3,405.86,101.465
PR,boa vista da aparecida,2017-12-01,1,81.2,40.6
RJ,nova iguacu,2017-12-01,24,5650.72,131.412093023256
RJ,trajano de moraes,2017-12-01,2,338.24,169.12
RJ,quissama,2017-12-01,2,698.68,174.67
RJ,cantagalo,2017-12-01,1,279.04,139.52
RJ,rio bonito,2017-12-01,3,567.24,94.54
RJ,rio das ostras,2017-12-01,7,1182.43,98.5358333333333
RJ,casimiro de abreu,2017-12-01,1,801.8,200.45
RJ,paraty,2017-12-01,4,1070.52,133.815
RJ,sao joao da barra,2017-12-01,2,353.75,176.875
RJ,cabo frio,2017-12-01,7,1344.94,89.6626666666667
RJ,carapebus,2017-12-01,1,545.16,272.58
RJ,saquarema,2017-12-01,1,159.8,79.9
RJ,papucaia,2017-12-01,2,356.42,89.105
RJ,nova friburgo,2017-12-01,10,5053.45,229.702272727273
RJ,sao pedro da aldeia,2017-12-01,1,61.28,30.64
RJ,belford roxo,2017-12-01,7,3600.56,327.323636363636
RJ,campos dos goytacazes,2017-12-01,11,3324.69,158.318571428571
RJ,sao sebastiao de campos,2017-12-01,1,77.8,38.9
RJ,itaperuna,2017-12-01,6,1746.76,109.1725
RJ,barra mansa,2017-12-01,7,3998.46,249.90375
RJ,nilopolis,2017-12-01,8,2974.22,185.88875
RJ,macae,2017-12-01,5,1517.9,116.761538461538
RJ,tres rios,2017-12-01,2,357.72,59.62
RJ,paty do alferes,2017-12-01,1,377.3,188.65
RJ,iguaba grande,2017-12-01,1,125.42,125.42
RJ,sao joao de meriti,2017-12-01,10,3419.68,213.73
RJ,rio de janeiro,2017-12-01,404,137075.35,163.574403341289
RJ,volta redonda,2017-12-01,18,5804.91,152.760789473684
RJ,armacao dos buzios,2017-12-01,2,490.22,122.555
RJ,itaborai,2017-12-01,4,632.68,90.3828571428571
RJ,duque de caxias,2017-12-01,19,4997.34,135.063243243243
RJ,bom jesus do itabapoana,2017-12-01,1,63.32,31.66
RJ,ipiabas,2017-12-01,1,73.38,36.69
RJ,mesquita,2017-12-01,4,1041.21,173.535
RJ,teresopolis,2017-12-01,6,1981.69,220.187777777778
RJ,cordeiro,2017-12-01,1,56.4,56.4
RJ,silva jardim,2017-12-01,1,270.16,135.08
RJ,queimados,2017-12-01,1,142.28,71.14
RJ,vassouras,2017-12-01,1,181.76,90.88
RJ,sao fidelis,2017-12-01,4,1546.52,193.315
RJ,engenheiro paulo de frontin,2017-12-01,2,385.98,96.495
RJ,itaguai,2017-12-01,2,358.33,119.443333333333
RJ,sao goncalo,2017-12-01,40,8992.85,132.247794117647
RJ,niteroi,2017-12-01,53,14104.02,129.394678899083
RJ,valenca,2017-12-01,2,732.88,183.22
RJ,resende,2017-12-01,5,1254.72,104.56
RJ,araruama,2017-12-01,6,7828.18,434.898888888889
RJ,petropolis,2017-12-01,15,5222.37,186.513214285714
RJ,barra do pirai,2017-12-01,2,372.98,93.245
RJ,california da barra,2017-12-01,2,496.5,124.125
RJ,paracambi,2017-12-01,3,614.92,102.486666666667
RJ,santa rita da floresta,2017-12-01,1,96.8,96.8
RJ,parati,2017-12-01,1,435.48,217.74
RJ,pirai,2017-12-01,3,1309.9,218.316666666667
RJ,rio claro,2017-12-01,1,437.3,218.65
RJ,bom jardim,2017-12-01,2,476.86,119.215
RJ,marica,2017-12-01,10,1839.03,108.178235294118
RJ,angra dos reis,2017-12-01,11,5593.56,254.252727272727
RJ,rio das flores,2017-12-01,1,90.2,45.1
RJ,guapimirim,2017-12-01,2,312.1,78.025
RJ,japeri,2017-12-01,1,72.14,72.14
RJ,itacurussa,2017-12-01,1,77.57,77.57
RJ,pinheiral,2017-12-01,2,599.74,149.935
RJ,miracema,2017-12-01,2,220.94,110.47
RJ,mage,2017-12-01,6,1131.27,80.805
RJ,cachoeiras de macacu,2017-12-01,2,617.78,102.963333333333
RJ,travessao,2017-12-01,1,190.37,190.37
RJ,goitacazes,2017-12-01,1,211.74,105.87
RJ,cardoso moreira,2017-12-01,1,90.0,45.0
RJ,santo antonio de padua,2017-12-01,4,1485.84,148.584
RN,jucurutu,2017-12-01,1,435.64,217.82
RN,ceara-mirim,2017-12-01,1,234.76,117.38
RN,mossoro,2017-12-01,1,319.78,159.89
RN,tenente ananias,2017-12-01,1,547.84,273.92
RN,macau,2017-12-01,1,1279.96,639.98
RN,jandaira,2017-12-01,1,148.22,148.22
RN,riacho da cruz,2017-12-01,1,177.34,177.34
RN,extremoz,2017-12-01,1,162.42,81.21
RN,natal,2017-12-01,14,2684.33,81.3433333333333
RN,angicos,2017-12-01,1,101.77,101.77
RN,parnamirim,2017-12-01,4,470.27,67.1814285714286
RN,carnauba dos dantas,2017-12-01,1,336.9,168.45
RN,acu,2017-12-01,1,308.34,154.17
RN,alto do rodrigues,2017-12-01,1,375.18,187.59
RO,mutum parana,2017-12-01,1,62.57,62.57
RO,porto velho,2017-12-01,6,2544.82,254.482
RO,ji-parana,2017-12-01,3,661.66,82.7075
RO,urupa,2017-12-01,1,102.1,51.05
RS,canela,2017-12-01,1,91.22,45.61
RS,manoel viana,2017-12-01,1,277.2,138.6
RS,guapore,2017-12-01,1,294.3,147.15
RS,monte alverne,2017-12-01,1,282.01,282.01
RS,rosario do sul,2017-12-01,2,409.36,102.34
RS,vitoria das missoes,2017-12-01,1,128.0,32.0
RS,sapucaia do sul,2017-12-01,6,2361.75,157.45
RS,gramado,2017-12-01,1,149.1,149.1
RS,campo novo,2017-12-01,1,395.38,197.69
RS,vale do sol,2017-12-01,1,74.18,37.09
RS,pelotas,2017-12-01,8,2394.95,159.663333333333
RS,sao gabriel,2017-12-01,1,164.24,82.12
RS,bage,2017-12-01,4,841.26,168.252
RS,santo augusto,2017-12-01,1,272.6,136.3
RS,sao marcos,2017-12-01,1,168.3,84.15
RS,sao leopoldo,2017-12-01,4,442.91,73.8183333333333
RS,alegrete,2017-12-01,2,617.87,205.956666666667
RS,teutonia,2017-12-01,1,153.32,76.66
RS,esteio,2017-12-01,6,1865.72,93.286
RS,tramandai,2017-12-01,1,376.68,188.34
RS,tapes,2017-12-01,1,60.75,60.75
RS,jari,2017-12-01,1,118.2,59.1
RS,nao-me-toque,2017-12-01,1,152.16,76.08
RS,tres de maio,2017-12-01,2,531.26,132.815
RS,nova alvorada,2017-12-01,2,441.12,73.52
RS,viamao,2017-12-01,1,102.1,51.05
RS,santa cruz do sul,2017-12-01,6,2018.62,106.243157894737
RS,ilopolis,2017-12-01,1,60.1,60.1
RS,alvorada,2017-12-01,3,827.13,165.426
RS,caxias do sul,2017-12-01,11,4300.22,238.901111111111
RS,santo angelo,2017-12-01,2,342.9,85.725
RS,vacaria,2017-12-01,1,128.2,64.1
RS,vespasiano correa,2017-12-01,1,163.25,163.25
RS,uruguaiana,2017-12-01,2,190.7,63.5666666666667
RS,boqueirao do leao,2017-12-01,1,186.6,93.3
RS,lajeado,2017-12-01,2,1353.74,451.246666666667
RS,canoas,2017-12-01,13,6068.6,233.407692307692
RS,itaqui,2017-12-01,1,531.3,88.55
RS,venancio aires,2017-12-01,1,321.58,321.58
RS,farroupilha,2017-12-01,1,96.0,48.0
RS,rio grande,2017-12-01,9,2789.77,154.987222222222
RS,candiota,2017-12-01,2,955.78,238.945
RS,marques de souza,2017-12-01,1,90.0,45.0
RS,eldorado do sul,2017-12-01,1,100.34,100.34
RS,xangri-la,2017-12-01,1,524.32,262.16
RS,bento goncalves,2017-12-01,3,446.7,55.8375
RS,capao do cipo,2017-12-01,1,206.72,206.72
RS,capao da canoa,2017-12-01,6,810.82,135.136666666667
RS,sapiranga,2017-12-01,2,654.14,65.414
RS,tupancireta,2017-12-01,1,434.3,217.15
RS,sao lourenco do sul,2017-12-01,1,215.56,107.78
RS,bom principio,2017-12-01,1,359.8,359.8
RS,erechim,2017-12-01,4,649.9,92.8428571428571
RS,taquari,2017-12-01,1,162.4,81.2
RS,veranopolis,2017-12-01,1,146.32,73.16
RS,campo bom,2017-12-01,1,286.28,143.14
RS,ijui,2017-12-01,2,423.96,70.66
RS,frederico westphalen,2017-12-01,2,352.82,88.205
RS,guaiba,2017-12-01,2,2472.28,618.07
RS,cruz alta,2017-12-01,3,341.71,68.342
RS,santiago,2017-12-01,1,192.64,96.32
RS,cerro largo,2017-12-01,1,277.2,138.6
RS,santa maria,2017-12-01,10,9421.1,471.055
RS,santo cristo,2017-12-01,2,151.33,75.665
RS,gravatai,2017-12-01,6,2631.12,202.393846153846
RS,porto alegre,2017-12-01,70,17470.18,127.519562043796
RS,cangucu,2017-12-01,2,459.96,76.66
RS,pejucara,2017-12-01,1,116.36,116.36
RS,garibaldi,2017-12-01,2,349.34,87.335
RS,santo antonio da patrulha,2017-12-01,3,448.96,149.653333333333
RS,anta gorda,2017-12-01,1,822.42,411.21
RS,santa vitoria do palmar,2017-12-01,2,483.0,120.75
RS,encantado,2017-12-01,2,241.97,120.985
RS,palmares do sul,2017-12-01,1,174.75,174.75
RS,pantano grande,2017-12-01,1,231.68,115.84
RS,lagoa dos tres cantos,2017-12-01,1,182.36,91.18
RS,cachoeira do sul,2017-12-01,2,220.05,73.35
RS,novo hamburgo,2017-12-01,1,1362.84,681.42
RS,tres passos,2017-12-01,1,101.0,50.5
RS,ibiruba,2017-12-01,2,258.08,129.04
RS,porto xavier,2017-12-01,1,138.6,138.6
RS,cachoeirinha,2017-12-01,7,1840.99,167.362727272727
RS,serafina correa,2017-12-01,2,822.0,205.5
RS,sao borja,2017-12-01,2,2253.24,563.31
RS,taquara,2017-12-01,1,200.7,100.35
RS,general camara,2017-12-01,1,213.74,106.87
RS,passo fundo,2017-12-01,8,2692.37,158.374705882353
RS,macambara,2017-12-01,1,212.76,106.38
RS,ciriaco,2017-12-01,1,505.48,252.74
SC,balneario camboriu,2017-12-01,2,309.56,77.39
SC,balneario picarras,2017-12-01,1,41.0,41.0
SC,orleans,2017-12-01,1,435.28,217.64
SC,schroeder,2017-12-01,1,457.42,228.71
